20	0	200560	2
20	0	209358	2
20	0	23323	0
20	0	273490	0
20	0	326970	0
20	0	336176	2
20	0	357491	2
20	0	363024	0
20	0	383217	0
20	0	428940	0
20	0	429975	2
20	0	479957	2
20	0	492824	0
20	0	501154	0
20	0	524708	2
20	0	525077	2
20	0	662099	0
20	0	662970	0
20	0	675147	0
20	0	714509	2
20	0	721394	2
20	0	738034	0
20	0	763414	0
20	0	779006	0
20	0	779550	0
20	0	95788	2
21	0	11347	0
21	0	140625	0
21	0	146786	0
21	0	149564	0
21	0	151214	0
21	0	161397	0
21	0	184000	0
21	0	250352	2
21	0	260351	0
21	0	275128	0
21	0	29068	0
21	0	295123	0
21	0	306648	0
21	0	318889	0
21	0	330941	0
21	0	335425	0
21	0	340443	0
21	0	360096	2
21	0	442793	0
21	0	481729	0
21	0	564931	0
21	0	584588	0
21	0	588144	0
21	0	592988	0
21	0	602551	0
21	0	645702	0
21	0	674543	0
21	0	67884	0
21	0	682089	0
21	0	6860	0
21	0	716299	0
21	0	728338	0
21	0	737311	0
21	0	743442	0
21	0	760712	0
21	0	773542	0
22	0	171958	0
22	0	178215	0
22	0	178245	0
22	0	239005	0
22	0	252280	0
22	0	263025	0
22	0	272693	0
22	0	276734	0
22	0	284007	0
22	0	312150	0
22	0	330711	0
22	0	340962	0
22	0	348368	0
22	0	382487	0
22	0	386058	0
22	0	39015	0
22	0	411235	0
22	0	46328	0
22	0	465652	0
22	0	473455	0
22	0	63056	0
22	0	637857	0
22	0	645777	0
22	0	6459	0
22	0	665982	0
22	0	690259	0
22	0	690299	0
22	0	731929	0
22	0	738694	0
23	0	109792	2
23	0	117046	2
23	0	123436	2
23	0	126234	2
23	0	154781	2
23	0	155200	2
23	0	16817	2
23	0	206231	2
23	0	323438	2
23	0	462821	1
23	0	528603	2
23	0	564549	2
23	0	572933	2
23	0	585118	2
23	0	585790	2
23	0	670651	2
23	0	703247	1
23	0	712524	1
23	0	734902	2
23	0	757033	2
24	0	106302	0
24	0	10931	0
24	0	118289	0
24	0	139589	0
24	0	157169	0
24	0	178155	0
24	0	180500	0
24	0	185328	0
24	0	209565	0
24	0	22499	0
24	0	23323	0
24	0	251058	0
24	0	272794	1
24	0	273490	0
24	0	300718	0
24	0	325129	0
24	0	326970	0
24	0	360267	0
24	0	360938	0
24	0	363024	0
24	0	383217	0
24	0	390401	0
24	0	399365	0
24	0	410652	0
24	0	429975	0
24	0	479957	0
24	0	493052	0
24	0	494243	0
24	0	501154	0
24	0	583411	0
24	0	61619	0
24	0	703590	1
24	0	712303	0
24	0	738034	0
24	0	776774	0
24	0	794198	1
25	0	114714	0
25	0	143945	0
25	0	149422	0
25	0	152331	0
25	0	166990	0
25	0	175891	0
25	0	178301	0
25	0	199000	0
25	0	259045	0
25	0	260351	0
25	0	275848	0
25	0	292666	0
25	0	294373	0
25	0	298924	0
25	0	318889	0
25	0	335425	0
25	0	397991	0
25	0	481729	0
25	0	529374	0
25	0	584588	0
25	0	592144	0
25	0	594196	0
25	0	618514	0
25	0	632504	0
25	0	63917	0
25	0	642996	0
25	0	676628	0
25	0	699485	0
25	0	714914	0
25	0	718663	0
25	0	718853	0
25	0	735501	0
25	0	738504	0
25	0	756851	0
25	0	87208	0
25	0	94277	0
26	0	107115	0
26	0	134298	0
26	0	154788	0
26	0	160315	0
26	0	285682	0
26	0	287463	0
26	0	313730	0
26	0	317881	0
26	0	338958	0
26	0	371585	0
26	0	395161	0
26	0	400098	0
26	0	400143	0
26	0	406379	0
26	0	437945	0
26	0	466478	0
26	0	551134	0
26	0	554729	0
26	0	56335	0
26	0	56336	0
26	0	581604	0
26	0	585242	2
26	0	587687	2
26	0	602924	0
26	0	616480	2
26	0	616486	2
26	0	625726	0
26	0	6526	0
26	0	653181	2
26	0	661332	2
26	0	661333	2
26	0	677705	0
26	0	702739	0
26	0	75171	2
26	0	775258	0
26	0	86203	0
27	0	148331	0
27	0	198762	0
27	0	241571	2
27	0	244380	0
27	0	251138	2
27	0	294168	0
27	0	333299	0
27	0	336839	0
27	0	352114	0
27	0	377401	0
27	0	383939	2
27	0	396549	2
27	0	396550	2
27	0	41139	0
27	0	416203	2
27	0	421488	0
27	0	445284	2
27	0	473975	2
27	0	477476	0
27	0	480009	2
27	0	488467	0
27	0	496018	2
27	0	498544	1
27	0	501555	2
27	0	502398	0
27	0	512127	2
27	0	532738	0
27	0	568311	0
27	0	569994	0
27	0	573207	2
27	0	573517	2
27	0	573940	0
27	0	574004	0
27	0	62391	1
27	0	624516	0
27	0	643523	0
27	0	7539	2
27	0	97067	0
28	0	14414	0
28	0	145133	2
28	0	145423	2
28	0	145473	2
28	0	148703	0
28	0	172633	0
28	0	225459	1
28	0	267836	0
28	0	283239	2
28	0	28633	0
28	0	292626	0
28	0	304937	0
28	0	309769	0
28	0	321065	0
28	0	341681	2
28	0	342734	0
28	0	353847	0
28	0	385347	2
28	0	388902	0
28	0	407684	0
28	0	408947	0
28	0	409138	0
28	0	450508	1
28	0	480498	0
28	0	489751	0
28	0	546519	0
28	0	550122	2
28	0	558147	2
28	0	566668	2
28	0	593734	0
28	0	604176	2
28	0	630942	0
28	0	670832	2
28	0	695116	2
28	0	695621	2
28	0	726649	0
28	0	737886	0
28	0	746920	2
28	0	76639	0
29	0	114714	0
29	0	118891	0
29	0	118892	0
29	0	152331	0
29	0	159064	0
29	0	160562	0
29	0	184508	0
29	0	187464	0
29	0	199545	0
29	0	20763	2
29	0	234934	0
29	0	260351	0
29	0	279674	2
29	0	29068	0
29	0	295123	0
29	0	297151	1
29	0	302703	0
29	0	329917	0
29	0	330120	1
29	0	335425	0
29	0	355422	0
29	0	359517	2
29	0	365595	0
29	0	420905	0
29	0	442793	0
29	0	457330	0
29	0	464419	0
29	0	481729	0
29	0	517614	0
29	0	564931	0
29	0	591946	0
29	0	592988	0
29	0	628503	0
29	0	6860	0
29	0	70101	0
29	0	716299	0
29	0	728338	0
29	0	78142	0
29	0	94277	0
29	0	94952	0
3	0	111404	2
3	0	116590	0
3	0	125406	0
3	0	133495	2
3	0	134247	0
3	0	159023	0
3	0	175073	2
3	0	181425	2
3	0	226594	0
3	0	247918	2
3	0	255173	0
3	0	280708	2
3	0	282564	2
3	0	307756	2
3	0	332472	0
3	0	362992	2
3	0	394435	2
3	0	394444	2
3	0	415442	0
3	0	481162	0
3	0	578912	2
3	0	584	2
3	0	584588	2
3	0	602556	0
3	0	649359	2
3	0	657507	0
3	0	677256	2
3	0	764793	0
3	0	7947	2
3	0	7957	2
3	0	87239	0
30	0	115498	0
30	0	119941	0
30	0	127126	0
30	0	132267	0
30	0	13531	0
30	0	137900	0
30	0	142749	0
30	0	1528	0
30	0	166304	0
30	0	175096	0
30	0	190638	0
30	0	211416	0
30	0	237592	0
30	0	24137	0
30	0	282408	0
30	0	286315	0
30	0	295371	0
30	0	296090	0
30	0	311915	0
30	0	341442	0
30	0	347015	0
30	0	350046	0
30	0	356697	0
30	0	434332	0
30	0	437190	0
30	0	469050	0
30	0	469220	0
30	0	477198	2
30	0	519763	0
30	0	522987	0
30	0	524975	0
30	0	529374	0
30	0	538928	0
30	0	559316	1
30	0	569171	0
30	0	606159	0
30	0	614993	1
30	0	616118	1
30	0	627353	0
30	0	637726	0
30	0	651840	0
30	0	667959	1
30	0	671229	0
30	0	717649	0
30	0	89468	2
4	0	106206	1
4	0	107001	2
4	0	112389	0
4	0	153073	1
4	0	195456	2
4	0	252631	0
4	0	301013	2
4	0	345432	1
4	0	349765	1
4	0	386120	0
4	0	425545	0
4	0	474036	0
4	0	545000	0
4	0	564549	1
4	0	588118	1
4	0	620161	0
4	0	687688	1
4	0	71022	0
4	0	721855	2
4	0	737488	1
5	0	178215	2
5	0	178245	2
5	0	239005	2
5	0	276734	2
5	0	292640	2
5	0	312150	2
5	0	319262	2
5	0	340962	2
5	0	473455	2
5	0	497838	2
5	0	576247	2
5	0	63056	2
5	0	645777	2
5	0	665982	2
5	0	690259	2
5	0	718826	2
5	0	739794	2
5	0	769811	2
5	0	776560	2
5	0	788313	2
6	0	107508	0
6	0	154731	0
6	0	178281	2
6	0	23783	0
6	0	255091	0
6	0	291272	0
6	0	324967	0
6	0	328736	2
6	0	332605	0
6	0	33551	0
6	0	374813	0
6	0	376744	0
6	0	379137	0
6	0	379149	0
6	0	433042	0
6	0	439015	0
6	0	449145	0
6	0	466107	0
6	0	474159	0
6	0	480212	0
6	0	483163	0
6	0	49534	0
6	0	502989	0
6	0	508181	0
6	0	530517	0
6	0	558547	0
6	0	579340	0
6	0	604636	1
6	0	641475	0
6	0	642767	0
6	0	653891	0
6	0	653932	0
6	0	655664	0
6	0	659260	0
6	0	701062	0
6	0	739100	0
6	0	773157	0
6	0	8529	0
7	0	12565	0
7	0	1444	0
7	0	144786	0
7	0	16963	0
7	0	22171	0
7	0	255091	0
7	0	259794	1
7	0	263077	0
7	0	267935	0
7	0	277478	0
7	0	307756	0
7	0	332605	0
7	0	378339	0
7	0	417474	0
7	0	435725	0
7	0	477691	0
7	0	514607	0
7	0	701536	1
7	0	723917	0
7	0	8953	0
8	0	147908	0
8	0	158201	1
8	0	180608	1
8	0	243109	1
8	0	247923	1
8	0	252624	0
8	0	261513	0
8	0	26328	1
8	0	297949	0
8	0	300737	1
8	0	309791	1
8	0	311962	1
8	0	330114	0
8	0	339236	1
8	0	340335	0
8	0	360252	0
8	0	360265	1
8	0	372068	1
8	0	377655	0
8	0	379824	0
8	0	390926	1
8	0	404873	1
8	0	420319	1
8	0	475200	1
8	0	498157	0
8	0	521743	0
8	0	548130	0
8	0	556914	0
8	0	568586	0
8	0	58271	1
8	0	643737	0
8	0	676888	0
8	0	678926	0
8	0	681049	0
8	0	68624	0
8	0	697136	0
8	0	703688	1
8	0	704042	1
8	0	712649	1
8	0	81472	1
9	0	104628	0
9	0	175118	0
9	0	216609	0
9	0	226199	0
9	0	233483	0
9	0	239800	0
9	0	267131	0
9	0	30217	0
9	0	304969	0
9	0	310547	0
9	0	348287	0
9	0	357462	0
9	0	374851	0
9	0	397965	0
9	0	407778	0
9	0	443463	0
9	0	482159	0
9	0	548160	0
9	0	661725	0
9	0	731116	0
