11	0	354640	-1
11	0	354642	-1
11	0	354643	-1
11	0	344121	-1
11	0	86221	-1
11	0	287554	-1
11	0	515719	-1
11	0	289790	-1
11	0	403512	-1
11	0	720813	-1
11	0	104272	-1
11	0	165613	-1
11	0	3746	-1
11	0	728896	-1
11	0	129561	-1
11	0	527009	-1
11	0	423823	-1
11	0	459878	-1
11	0	524268	-1
11	0	670390	-1
11	0	688261	-1
11	0	226673	-1
11	0	679707	-1
11	0	304480	-1
11	0	723250	-1
11	0	515715	-1
11	0	364921	-1
11	0	618960	-1
11	0	578709	-1
11	0	375156	-1
11	0	20732	-1
11	0	250382	-1
11	0	490545	-1
11	0	97454	-1
11	0	427354	-1
11	0	60016	0
11	0	650960	-1
11	0	592176	-1
11	0	758028	-1
11	0	345526	-1
11	0	146319	-1
11	0	1111	-1
11	0	763181	-1
11	0	665876	-1
11	0	308973	-1
11	0	758027	-1
11	0	602165	-1
11	0	485853	-1
11	0	316842	-1
11	0	627097	-1
11	0	316847	-1
11	0	247896	-1
11	0	288152	-1
11	0	42337	-1
11	0	21289	-1
11	0	300064	-1
11	0	311810	-1
11	0	394564	-1
11	0	45653	-1
11	0	343270	-1
11	0	45650	-1
11	0	328746	-1
11	0	31908	-1
11	0	557720	-1
11	0	386843	-1
11	0	501494	-1
11	0	290254	-1
11	0	393835	-1
11	0	314738	-1
11	0	676499	-1
11	0	247093	-1
11	0	676492	-1
11	0	314732	-1
11	0	410612	-1
11	0	278903	-1
11	0	749518	-1
11	0	6217	-1
11	0	6216	-1
11	0	6215	-1
11	0	6214	-1
11	0	566559	-1
11	0	6210	-1
11	0	566557	-1
11	0	387465	-1
11	0	60831	-1
11	0	523856	-1
11	0	523853	-1
11	0	6218	-1
11	0	734497	-1
11	0	295043	-1
11	0	70347	-1
11	0	70341	0
11	0	564532	-1
11	0	70343	-1
11	0	287426	-1
11	0	736891	-1
11	0	323845	-1
11	0	310856	-1
11	0	731324	-1
11	0	163895	-1
11	0	302747	0
11	0	302744	-1
11	0	670435	-1
11	0	393038	-1
11	0	223835	-1
11	0	749474	-1
11	0	658395	-1
11	0	596923	-1
11	0	596697	0
11	0	596929	-1
11	0	123734	-1
11	0	331473	-1
11	0	709044	-1
11	0	678896	-1
11	0	360465	-1
11	0	170652	-1
11	0	80816	-1
11	0	257409	-1
11	0	516180	-1
11	0	516186	-1
11	0	271414	-1
11	0	344727	-1
11	0	267887	-1
11	0	61584	-1
11	0	149464	-1
11	0	322464	-1
11	0	546560	-1
11	0	531727	-1
11	0	400997	-1
11	0	788768	-1
11	0	421688	-1
11	0	698339	-1
11	0	507432	-1
11	0	40223	-1
11	0	589841	-1
11	0	713322	-1
11	0	273812	-1
11	0	447382	-1
11	0	528583	-1
11	0	275242	-1
11	0	291618	-1
11	0	1544	-1
11	0	672136	-1
11	0	319489	0
11	0	562544	-1
11	0	264761	-1
11	0	34305	-1
11	0	111042	-1
11	0	34307	-1
11	0	109856	-1
11	0	751708	2
11	0	771528	-1
11	0	618994	-1
11	0	73667	-1
11	0	350600	-1
11	0	361730	-1
11	0	455971	-1
11	0	201632	-1
11	0	730499	-1
11	0	652333	-1
11	0	398030	-1
11	0	5615	-1
11	0	183144	-1
11	0	751832	1
11	0	675919	-1
11	0	372923	-1
11	0	661976	-1
11	0	183419	-1
11	0	225640	0
11	0	587358	-1
11	0	704944	-1
11	0	289494	-1
11	0	676935	-1
11	0	740723	-1
11	0	11568	-1
11	0	503392	-1
11	0	549329	-1
11	0	549327	2
11	0	677049	-1
11	0	504162	-1
11	0	11565	0
11	0	330121	-1
11	0	738795	-1
11	0	372807	-1
11	0	181814	-1
11	0	302385	-1
11	0	293600	-1
11	0	580979	-1
11	0	409246	-1
11	0	245075	-1
11	0	471299	-1
11	0	25046	-1
11	0	304563	-1
11	0	449128	-1
11	0	777205	-1
11	0	314283	-1
11	0	702467	-1
11	0	392355	-1
11	0	777200	-1
11	0	405027	0
11	0	115907	-1
11	0	405025	-1
11	0	166135	-1
11	0	748485	-1
11	0	584322	-1
11	0	563325	-1
11	0	397876	-1
11	0	9961	2
11	0	303476	-1
11	0	527767	-1
11	0	75146	-1
11	0	629800	-1
11	0	741518	-1
11	0	325327	-1
11	0	223011	-1
11	0	567762	-1
11	0	51823	-1
11	0	227252	0
11	0	336408	-1
11	0	636150	0
11	0	98596	-1
11	0	119842	-1
11	0	614993	-1
11	0	193793	-1
11	0	119848	-1
11	0	781884	-1
11	0	376336	-1
11	0	67049	-1
11	0	254384	-1
11	0	362417	1
11	0	473192	-1
11	0	263901	-1
11	0	632162	-1
11	0	473195	-1
11	0	716493	-1
11	0	666846	0
11	0	665847	-1
11	0	176498	-1
11	0	645362	-1
11	0	67042	-1
11	0	703736	-1
11	0	697245	-1
11	0	780937	-1
11	0	43140	-1
11	0	518249	-1
11	0	204660	2
11	0	484793	-1
11	0	726082	-1
11	0	518240	-1
11	0	135947	-1
11	0	418904	0
11	0	521373	-1
11	0	707853	-1
11	0	333599	2
11	0	294583	2
11	0	157014	-1
11	0	408379	-1
11	0	160272	-1
11	0	190313	-1
11	0	556607	-1
11	0	281078	0
11	0	289030	-1
11	0	726888	-1
11	0	564239	0
11	0	290934	-1
11	0	358157	-1
11	0	104036	-1
11	0	70646	-1
11	0	668948	-1
11	0	536961	-1
11	0	752379	-1
11	0	250351	-1
11	0	752371	-1
11	0	268617	-1
11	0	440033	-1
11	0	662262	-1
11	0	742355	-1
11	0	334903	-1
11	0	427541	-1
11	0	237507	-1
11	0	30439	-1
11	0	352551	2
11	0	462379	-1
11	0	232029	-1
11	0	106644	-1
11	0	549910	-1
11	0	652401	-1
11	0	589427	-1
11	0	254658	-1
11	0	508574	-1
11	0	612937	-1
11	0	363106	-1
11	0	257044	-1
11	0	662547	-1
11	0	18765	-1
11	0	18764	-1
11	0	605825	-1
11	0	421239	-1
11	0	570158	-1
11	0	570159	-1
11	0	706084	-1
11	0	787815	-1
11	0	575476	-1
11	0	695661	-1
11	0	379018	-1
11	0	734571	-1
11	0	704171	-1
11	0	40622	-1
11	0	390244	-1
11	0	129434	-1
11	0	186632	-1
11	0	710157	-1
11	0	620521	-1
11	0	620522	-1
11	0	620524	-1
11	0	655671	-1
11	0	655670	-1
11	0	437205	-1
11	0	460834	-1
11	0	771063	-1
11	0	699214	-1
11	0	643711	-1
11	0	433608	-1
11	0	778054	-1
11	0	1159	-1
11	0	769633	-1
11	0	395340	-1
11	0	382610	-1
11	0	382613	-1
11	0	528989	-1
11	0	365280	-1
11	0	517776	-1
11	0	761394	-1
11	0	608157	-1
11	0	306335	-1
11	0	384750	2
11	0	791834	-1
11	0	500922	-1
11	0	417810	-1
11	0	451446	-1
11	0	325913	-1
11	0	395214	-1
11	0	108596	-1
11	0	395217	-1
11	0	571391	-1
11	0	108591	0
11	0	508570	-1
11	0	31211	-1
11	0	180150	-1
11	0	738651	-1
11	0	173360	-1
11	0	738300	-1
11	0	373847	-1
11	0	109643	-1
11	0	401034	-1
11	0	645040	-1
11	0	239102	-1
11	0	532932	-1
11	0	532933	-1
11	0	532934	-1
11	0	532935	-1
11	0	532936	-1
11	0	759723	-1
11	0	638263	-1
11	0	532939	-1
11	0	745986	-1
11	0	35917	-1
11	0	793684	-1
11	0	728487	-1
11	0	728486	-1
11	0	728481	-1
11	0	145902	0
11	0	228264	-1
11	0	706039	0
11	0	334323	-1
11	0	26608	-1
11	0	95965	-1
11	0	541328	-1
11	0	423896	-1
11	0	508572	-1
11	0	324694	-1
11	0	197451	-1
11	0	399020	-1
11	0	88721	-1
11	0	88723	-1
11	0	182605	-1
11	0	492480	-1
11	0	144363	-1
11	0	259293	-1
11	0	757896	-1
11	0	593756	-1
11	0	613321	-1
11	0	245479	-1
11	0	771616	-1
11	0	740580	-1
11	0	13564	-1
11	0	507373	-1
11	0	782268	-1
11	0	267698	-1
11	0	558931	-1
11	0	723655	-1
11	0	356666	-1
11	0	346192	-1
11	0	425330	-1
11	0	551406	-1
11	0	697527	-1
11	0	55432	-1
11	0	375648	-1
11	0	594251	-1
11	0	714652	-1
11	0	646528	-1
11	0	714656	-1
11	0	784733	-1
11	0	344142	-1
11	0	567857	-1
11	0	192144	-1
11	0	567850	0
11	0	669150	-1
11	0	697473	-1
11	0	165637	-1
11	0	744173	-1
11	0	337670	-1
11	0	613322	-1
11	0	31963	2
11	0	361505	2
11	0	337679	-1
11	0	16006	-1
11	0	625350	-1
11	0	449828	-1
11	0	19768	-1
11	0	390336	-1
11	0	293588	-1
11	0	565472	-1
11	0	94364	-1
11	0	570715	-1
11	0	94368	-1
11	0	17602	-1
11	0	675168	-1
11	0	332950	-1
11	0	685869	-1
11	0	562187	-1
11	0	558587	-1
11	0	332957	-1
11	0	258302	-1
11	0	372130	2
11	0	562181	-1
11	0	396592	-1
11	0	539803	2
11	0	536137	-1
11	0	314340	-1
11	0	363594	-1
11	0	562183	-1
11	0	704775	0
11	0	220593	-1
11	0	139472	-1
11	0	309157	-1
11	0	592157	-1
11	0	427370	-1
11	0	562188	-1
11	0	270388	0
11	0	562189	-1
11	0	186388	-1
11	0	13912	-1
11	0	528595	-1
11	0	186381	-1
11	0	102966	-1
11	0	25568	-1
11	0	215175	-1
11	0	251149	-1
11	0	152852	0
11	0	85446	-1
11	0	171985	-1
11	0	340714	-1
11	0	597504	-1
11	0	560679	-1
11	0	251140	-1
11	0	597502	-1
11	0	523340	-1
11	0	414928	-1
11	0	787049	-1
11	0	764711	-1
11	0	742981	-1
11	0	764713	-1
11	0	466232	-1
11	0	602143	-1
11	0	559459	-1
11	0	6189	-1
11	0	323159	-1
11	0	2725	2
11	0	290236	0
11	0	352492	-1
11	0	303583	-1
11	0	459504	-1
11	0	715260	-1
11	0	616939	-1
11	0	6955	-1
11	0	314755	-1
11	0	5568	-1
11	0	716044	-1
11	0	731248	-1
11	0	772571	-1
11	0	401596	-1
11	0	571003	-1
11	0	639737	-1
11	0	21405	-1
11	0	352390	2
11	0	672802	-1
11	0	6239	-1
11	0	236597	-1
11	0	396623	-1
11	0	329584	-1
11	0	75883	-1
11	0	404238	-1
11	0	167894	-1
11	0	279030	-1
11	0	125074	-1
11	0	749451	-1
11	0	731305	-1
11	0	54691	-1
11	0	583151	-1
11	0	302769	-1
11	0	639882	-1
11	0	376456	-1
11	0	653321	-1
11	0	708266	-1
11	0	561007	-1
11	0	654449	-1
11	0	76298	-1
11	0	119232	-1
11	0	291181	-1
11	0	291186	-1
11	0	271169	-1
11	0	238999	0
11	0	658116	-1
11	0	271165	-1
11	0	251855	-1
11	0	180674	-1
11	0	86405	-1
11	0	435864	-1
11	0	640203	-1
11	0	640201	-1
11	0	435860	-1
11	0	416771	-1
11	0	333785	-1
11	0	149483	-1
11	0	5269	-1
11	0	160040	0
11	0	131987	-1
11	0	138304	-1
11	0	15857	-1
11	0	508931	-1
11	0	508930	-1
11	0	400978	-1
11	0	698359	-1
11	0	68320	-1
11	0	175188	-1
11	0	508938	-1
11	0	42684	-1
11	0	641917	-1
11	0	507417	-1
11	0	313666	-1
11	0	568911	-1
11	0	393119	-1
11	0	312586	-1
11	0	750740	-1
11	0	122225	0
11	0	122226	-1
11	0	554933	-1
11	0	677472	-1
11	0	3021	-1
11	0	470367	-1
11	0	265880	-1
11	0	566952	-1
11	0	566957	-1
11	0	756111	-1
11	0	238335	-1
11	0	447672	-1
11	0	228903	-1
11	0	145574	-1
11	0	478785	-1
11	0	110772	-1
11	0	750450	-1
11	0	35051	-1
11	0	634283	-1
11	0	280536	0
11	0	3954	-1
11	0	375951	-1
11	0	688705	-1
11	0	373148	-1
11	0	398052	-1
11	0	695493	-1
11	0	38387	-1
11	0	421004	-1
11	0	306299	-1
11	0	38382	-1
11	0	492259	-1
11	0	144593	-1
11	0	469050	-1
11	0	225620	-1
11	0	111973	-1
11	0	372902	-1
11	0	712302	-1
11	0	437177	-1
11	0	572380	0
11	0	572386	-1
11	0	330149	-1
11	0	792011	-1
11	0	330141	-1
11	0	217430	-1
11	0	573390	-1
11	0	573395	-1
11	0	386848	-1
11	0	655724	-1
11	0	635734	-1
11	0	441482	-1
11	0	87431	-1
11	0	15328	-1
11	0	367206	-1
11	0	115025	0
11	0	557910	-1
11	0	417606	-1
11	0	326664	-1
11	0	383950	-1
11	0	206290	-1
11	0	715791	-1
11	0	409220	-1
11	0	276711	-1
11	0	21518	-1
11	0	540784	-1
11	0	687140	-1
11	0	198995	-1
11	0	494960	-1
11	0	494961	-1
11	0	141643	-1
11	0	435194	-1
11	0	326605	-1
11	0	664695	-1
11	0	336791	-1
11	0	523016	-1
11	0	750186	-1
11	0	177607	0
11	0	220674	-1
11	0	159488	-1
11	0	680113	-1
11	0	32051	-1
11	0	680111	-1
11	0	39092	-1
11	0	579007	2
11	0	323097	-1
11	0	323096	-1
11	0	189444	-1
11	0	336422	-1
11	0	3120	-1
11	0	351774	-1
11	0	346835	-1
11	0	716511	-1
11	0	27926	0
11	0	786237	-1
11	0	377083	-1
11	0	786235	-1
11	0	580956	-1
11	0	21658	-1
11	0	564119	-1
11	0	391682	-1
11	0	353956	-1
11	0	341672	-1
11	0	149103	0
11	0	219875	2
11	0	717808	-1
11	0	521888	-1
11	0	353958	-1
11	0	203926	-1
11	0	309092	-1
11	0	134307	-1
11	0	568590	-1
11	0	564118	-1
11	0	617107	-1
11	0	716473	-1
11	0	260780	-1
11	0	305663	-1
11	0	386674	-1
11	0	90464	-1
11	0	486518	-1
11	0	404311	-1
11	0	135430	-1
11	0	594310	-1
11	0	135434	-1
11	0	58404	-1
11	0	324475	2
11	0	686457	-1
11	0	211261	-1
11	0	38543	-1
11	0	38540	-1
11	0	724938	-1
11	0	249548	-1
11	0	249549	-1
11	0	756930	-1
11	0	49625	-1
11	0	327260	-1
11	0	316416	-1
11	0	626625	-1
11	0	470998	-1
11	0	350424	-1
11	0	350427	-1
11	0	36809	-1
11	0	57435	-1
11	0	790079	-1
11	0	582142	-1
11	0	689892	-1
11	0	538964	-1
11	0	677660	-1
11	0	677661	-1
11	0	677664	-1
11	0	573956	-1
11	0	14844	-1
11	0	190191	-1
11	0	79976	-1
11	0	700061	-1
11	0	700060	-1
11	0	256256	-1
11	0	268678	-1
11	0	700068	-1
11	0	788355	-1
11	0	788354	-1
11	0	352572	-1
11	0	289119	-1
11	0	289116	-1
11	0	470194	-1
11	0	340505	-1
11	0	768706	-1
11	0	275895	-1
11	0	202528	-1
11	0	194438	-1
11	0	272710	-1
11	0	272713	-1
11	0	787833	-1
11	0	272714	-1
11	0	346223	-1
11	0	375529	-1
11	0	657909	-1
11	0	363126	-1
11	0	720721	-1
11	0	646526	-1
11	0	695399	0
11	0	660582	-1
11	0	167930	-1
11	0	456997	-1
11	0	500745	-1
11	0	225433	2
11	0	682511	-1
11	0	216063	-1
11	0	788339	-1
11	0	591735	-1
11	0	129412	-1
11	0	269850	-1
11	0	768836	-1
11	0	4978	0
11	0	321149	-1
11	0	381946	-1
11	0	728931	-1
11	0	163238	-1
11	0	296511	-1
11	0	607408	-1
11	0	296513	2
11	0	1138	-1
11	0	296517	-1
11	0	608179	-1
11	0	290772	-1
11	0	232983	-1
11	0	748918	-1
11	0	748915	-1
11	0	179814	-1
11	0	194448	-1
11	0	482094	0
11	0	298561	-1
11	0	555746	-1
11	0	757452	-1
11	0	26332	-1
11	0	778079	-1
11	0	528138	-1
11	0	71790	-1
11	0	143067	-1
11	0	86325	-1
11	0	284643	-1
11	0	540160	-1
11	0	72210	-1
11	0	194992	-1
11	0	574726	0
11	0	334301	-1
11	0	123070	-1
11	0	334309	-1
11	0	133879	-1
11	0	145965	-1
11	0	137086	-1
11	0	26663	-1
11	0	706051	-1
11	0	351130	-1
11	0	23012	-1
11	0	564115	-1
11	0	375565	-1
11	0	330793	-1
11	0	318895	-1
11	0	131436	-1
11	0	697897	-1
11	0	374218	-1
11	0	609018	-1
11	0	144382	-1
11	0	307002	-1
11	0	507351	-1
11	0	507352	-1
11	0	184189	-1
11	0	507354	-1
11	0	507355	-1
11	0	507356	-1
11	0	507357	-1
11	0	507358	-1
11	0	538521	-1
11	0	305480	-1
11	0	24746	-1
11	0	24749	-1
11	0	793554	-1
11	0	406409	-1
11	0	504558	-1
11	0	239123	-1
11	0	299964	-1
11	0	356685	-1
11	0	730512	-1
11	0	504556	-1
11	0	356680	-1
11	0	406252	-1
11	0	277428	-1
11	0	551465	-1
11	0	723584	-1
11	0	261063	-1
11	0	209408	-1
11	0	49443	-1
11	0	397190	-1
11	0	630952	-1
11	0	732919	-1
11	0	486679	-1
11	0	295243	-1
11	0	6936	2
11	0	689869	-1
11	0	688110	-1
11	0	412712	-1
11	0	625372	-1
11	0	449847	-1
11	0	397443	-1
11	0	675103	-1
11	0	397336	-1
11	0	675107	-1
11	0	733350	-1
11	0	34373	-1
11	0	722441	-1
11	0	56643	-1
11	0	110238	-1
11	0	674518	0
11	0	372112	-1
11	0	438470	-1
11	0	618920	-1
11	0	340087	-1
11	0	618927	-1
11	0	450733	-1
11	0	359558	-1
11	0	286611	-1
11	0	235007	-1
11	0	82364	-1
11	0	286610	-1
11	0	764482	-1
11	0	489539	-1
11	0	205073	-1
11	0	524521	-1
11	0	154310	-1
11	0	64572	-1
11	0	611734	-1
11	0	270364	-1
11	0	792932	-1
11	0	428739	-1
11	0	330941	-1
11	0	330940	-1
11	0	337263	-1
11	0	72256	-1
11	0	587875	-1
11	0	297864	-1
11	0	766398	-1
11	0	702698	-1
11	0	231813	-1
11	0	345568	-1
11	0	316801	-1
11	0	42377	-1
11	0	288887	-1
11	0	42379	-1
11	0	524528	-1
11	0	509743	-1
11	0	117179	0
11	0	524529	-1
11	0	632552	-1
11	0	632556	-1
11	0	306592	-1
11	0	745645	-1
11	0	732006	-1
11	0	725041	-1
11	0	290218	-1
11	0	2707	0
11	0	429480	-1
11	0	297260	-1
11	0	597380	-1
11	0	410651	-1
11	0	386801	-1
11	0	510203	-1
11	0	676454	-1
11	0	278949	-1
11	0	566511	-1
11	0	236204	-1
11	0	269441	-1
11	0	16974	-1
11	0	633873	-1
11	0	379167	-1
11	0	294688	-1
11	0	334682	-1
11	0	6257	-1
11	0	6256	0
11	0	97491	-1
11	0	582774	2
11	0	582777	-1
11	0	337882	-1
11	0	564572	-1
11	0	564571	-1
11	0	564570	-1
11	0	564577	-1
11	0	147396	-1
11	0	564575	-1
11	0	426047	-1
11	0	152253	-1
11	0	499328	0
11	0	22994	-1
11	0	33397	-1
11	0	583176	-1
11	0	37431	-1
11	0	20595	-1
11	0	45612	-1
11	0	654466	-1
11	0	708202	0
11	0	10926	-1
11	0	521343	-1
11	0	663573	-1
11	0	573008	-1
11	0	257440	-1
11	0	767114	-1
11	0	506184	-1
11	0	516926	-1
11	0	724052	-1
11	0	794205	-1
11	0	164225	-1
11	0	5248	-1
11	0	113871	-1
11	0	356303	-1
11	0	521344	-1
11	0	711435	0
11	0	600172	-1
11	0	380403	-1
11	0	626544	-1
11	0	621042	-1
11	0	175166	-1
11	0	701999	-1
11	0	137498	-1
11	0	442110	-1
11	0	304811	-1
11	0	275286	-1
11	0	584934	-1
11	0	137495	-1
11	0	137496	-1
11	0	636929	-1
11	0	212280	-1
11	0	363802	-1
11	0	568938	-1
11	0	280089	-1
11	0	744938	-1
11	0	342647	-1
11	0	564112	-1
11	0	363719	-1
11	0	225651	-1
11	0	1583	-1
11	0	186434	-1
11	0	564114	-1
11	0	30379	-1
11	0	195117	-1
11	0	282829	-1
11	0	111000	-1
11	0	30377	-1
11	0	395953	-1
11	0	31028	-1
11	0	282772	-1
11	0	145554	-1
11	0	542668	-1
11	0	370189	-1
11	0	259943	-1
11	0	659557	-1
11	0	5654	-1
11	0	132512	-1
11	0	659559	-1
11	0	552224	-1
11	0	205857	-1
11	0	456078	-1
11	0	421062	-1
11	0	713362	-1
11	0	430909	-1
11	0	643755	-1
11	0	273858	-1
11	0	643757	-1
11	0	703980	-1
11	0	725899	-1
11	0	606920	-1
11	0	643753	-1
11	0	643752	-1
11	0	126361	-1
11	0	449697	-1
11	0	262271	-1
11	0	23733	-1
11	0	370239	-1
11	0	181850	-1
11	0	607348	-1
11	0	781051	-1
11	0	722843	-1
11	0	4459	-1
11	0	312589	-1
11	0	710477	2
11	0	245594	-1
11	0	635864	-1
11	0	308703	-1
11	0	599094	-1
11	0	87416	-1
11	0	269431	-1
11	0	763919	-1
11	0	684160	-1
11	0	406442	-1
11	0	392318	-1
11	0	687127	-1
11	0	3911	-1
11	0	392314	-1
11	0	409201	-1
11	0	724693	-1
11	0	357492	-1
11	0	357493	-1
11	0	326626	-1
11	0	326625	-1
11	0	738538	-1
11	0	78907	-1
11	0	608973	-1
11	0	291269	-1
11	0	624564	-1
11	0	561730	-1
11	0	142635	-1
11	0	283830	-1
11	0	221072	-1
11	0	282487	-1
11	0	283831	-1
11	0	282489	-1
11	0	19263	-1
11	0	32701	-1
11	0	576627	-1
11	0	247997	-1
11	0	369890	-1
11	0	436508	-1
11	0	247998	-1
11	0	697442	-1
11	0	301337	-1
11	0	373760	-1
11	0	22174	-1
11	0	97392	-1
11	0	231009	-1
11	0	189467	-1
11	0	297824	-1
11	0	200277	-1
11	0	701800	0
11	0	331958	-1
11	0	159114	-1
11	0	669501	-1
11	0	628146	-1
11	0	297948	-1
11	0	270332	-1
11	0	276731	-1
11	0	276730	-1
11	0	307632	-1
11	0	199091	-1
11	0	342002	-1
11	0	781842	-1
11	0	346931	-1
11	0	261503	-1
11	0	505477	-1
11	0	289547	-1
11	0	90447	-1
11	0	153867	-1
11	0	558157	-1
11	0	199105	-1
11	0	440402	-1
11	0	646906	-1
11	0	515007	-1
11	0	328579	-1
11	0	603426	-1
11	0	386120	-1
11	0	387526	-1
11	0	135454	-1
11	0	200010	-1
11	0	116634	-1
11	0	754888	-1
11	0	754889	-1
11	0	794431	1
11	0	474046	-1
11	0	371461	-1
11	0	686472	-1
11	0	683111	-1
11	0	151560	-1
11	0	773896	-1
11	0	477658	-1
11	0	301370	-1
11	0	74202	-1
11	0	244719	-1
11	0	13304	-1
11	0	4412	-1
11	0	386767	-1
11	0	340695	0
11	0	41026	-1
11	0	362327	-1
11	0	439975	-1
11	0	254343	-1
11	0	677644	-1
11	0	87259	-1
11	0	775499	-1
11	0	700049	-1
11	0	700048	-1
11	0	371602	-1
11	0	530781	-1
11	0	655414	-1
11	0	491162	-1
11	0	655419	-1
11	0	451096	0
11	0	710275	-1
11	0	70354	0
11	0	168023	0
11	0	693289	-1
11	0	727244	-1
11	0	14938	-1
11	0	264684	-1
11	0	769986	-1
11	0	272730	-1
11	0	130651	-1
11	0	576598	-1
11	0	252690	0
11	0	709494	-1
11	0	660480	-1
11	0	99023	-1
11	0	611326	-1
11	0	721373	-1
11	0	390209	-1
11	0	504912	-1
11	0	37444	-1
11	0	528966	-1
11	0	137808	-1
11	0	480278	-1
11	0	303481	-1
11	0	275912	-1
11	0	727060	-1
11	0	636244	0
11	0	381827	-1
11	0	380214	-1
